"place","place_label","location"
"http://www.wikidata.org/entity/Q1952683","Cuckfield","Point(-0.14 51.007)"
"http://www.wikidata.org/entity/Q177544","Horsham","Point(-0.325 51.062)"
"http://www.wikidata.org/entity/Q211907","Slough","Point(-0.593055555 51.509722222)"
"http://www.wikidata.org/entity/Q464955","Windsor","Point(-0.6 51.483333333)"
"http://www.wikidata.org/entity/Q617407","Eton","Point(-0.6092 51.4881)"
"http://www.wikidata.org/entity/Q1610789","Englefield Green","Point(-0.5699 51.4301)"
"http://www.wikidata.org/entity/Q746681","Egham","Point(-0.5479 51.4289)"
"http://www.wikidata.org/entity/Q723329","Ascot","Point(-0.6707 51.4084)"
"http://www.wikidata.org/entity/Q238803","Maidenhead","Point(-0.716666666 51.516666666)"
"http://www.wikidata.org/entity/Q783210","Bracknell","Point(-0.749 51.416)"
"http://www.wikidata.org/entity/Q2089032","Windlesham","Point(-0.66 51.36)"
"http://www.wikidata.org/entity/Q646225","Woking","Point(-0.561111111 51.316111111)"
"http://www.wikidata.org/entity/Q1833112","Crowthorne","Point(-0.792 51.37)"
"http://www.wikidata.org/entity/Q995488","Sandhurst","Point(-0.8 51.349)"
"http://www.wikidata.org/entity/Q741400","Camberley","Point(-0.742 51.335)"
"http://www.wikidata.org/entity/Q547071","Farnborough","Point(-0.75 51.29)"
"http://www.wikidata.org/entity/Q7054351","North Camp","Point(-0.75 51.28)"
"http://www.wikidata.org/entity/Q990253","Henley-on-Thames","Point(-0.902777777 51.536111111)"
"http://www.wikidata.org/entity/Q2334867","Woodley","Point(-0.902 51.453)"
"http://www.wikidata.org/entity/Q1000679","Wokingham","Point(-0.84 51.41)"
"http://www.wikidata.org/entity/Q595811","Earley","Point(-0.933 51.433)"
"http://www.wikidata.org/entity/Q734696","Fleet","Point(-0.8456 51.2834)"
"http://www.wikidata.org/entity/Q507125","Yateley","Point(-0.838711111 51.333330555)"
"http://www.wikidata.org/entity/Q909146","Godalming","Point(-0.61 51.185)"
"http://www.wikidata.org/entity/Q646980","Aldershot","Point(-0.7598 51.247)"
"http://www.wikidata.org/entity/Q643160","Farnham","Point(-0.799 51.214)"
"http://www.wikidata.org/entity/Q8036878","Wormley, Surrey","Point(-0.6464 51.1362)"
"http://www.wikidata.org/entity/Q2449644","Haslemere","Point(-0.7117 51.0899)"
"http://www.wikidata.org/entity/Q443840","Alton","Point(-0.9769 51.1498)"
"http://www.wikidata.org/entity/Q1613430","Bordon","Point(-0.86425 51.1124)"
"http://www.wikidata.org/entity/Q1247815","Petersfield","Point(-0.934530555 51.003769444)"
"http://www.wikidata.org/entity/Q1014934","Burgess Hill","Point(-0.1262 50.9535)"
"http://www.wikidata.org/entity/Q1610489","Telscombe","Point(-0.01 50.803)"
"http://www.wikidata.org/entity/Q131491","Brighton","Point(-0.133888888 50.824166666)"
"http://www.wikidata.org/entity/Q989616","Hove","Point(-0.1725 50.831111111)"
"http://www.wikidata.org/entity/Q3965637","Southwick, West Sussex","Point(-0.239 50.836)"
"http://www.wikidata.org/entity/Q770599","Shoreham-by-Sea","Point(-0.2682 50.8329)"
"http://www.wikidata.org/entity/Q610998","Steyning","Point(-0.3279 50.8868)"
"http://www.wikidata.org/entity/Q671348","Worthing","Point(-0.371386111 50.814711111)"
"http://www.wikidata.org/entity/Q2526099","Petworth","Point(-0.609 50.986)"
"http://www.wikidata.org/entity/Q1700135","Midhurst","Point(-0.74 50.985)"
"http://www.wikidata.org/entity/Q716658","Arundel","Point(-0.554722 50.854722)"
"http://www.wikidata.org/entity/Q773052","Tadley","Point(-1.1376 51.3506)"
"http://www.wikidata.org/entity/Q1026304","Thatcham","Point(-1.2645 51.405)"
"http://www.wikidata.org/entity/Q810196","Basingstoke","Point(-1.0876 51.2667)"
"http://www.wikidata.org/entity/Q1006990","Cobham","Point(-0.4094 51.3289)"
"http://www.wikidata.org/entity/Q150188","Whetstone","Point(-0.1715 51.626)"
"http://www.wikidata.org/entity/Q150193","Burnt Oak","Point(-0.2588 51.6093)"
"http://www.wikidata.org/entity/Q3748789","Fortis Green","Point(-0.152 51.592)"
"http://www.wikidata.org/entity/Q150217","Finchley","Point(-0.187 51.599)"
"http://www.wikidata.org/entity/Q149654","East Finchley","Point(-0.175338888 51.590161111)"
"http://www.wikidata.org/entity/Q25610","Hampstead","Point(-0.1744 51.5541)"
"http://www.wikidata.org/entity/Q149787","Hendon","Point(-0.2252 51.5837)"
